id,geo_lat,geo_lon,lat,long,crash_count
350,39.77310725013064,-105.03698204358076,39.77310725013064,-105.03698204358076,0
351,39.77312644636311,-105.03581220685157,39.77312644636311,-105.03581220685157,0
352,39.77314153555342,-105.03343942074123,39.77314153555342,-105.03343942074123,0
353,39.773103678143386,-105.03227965856212,39.773103678143386,-105.03227965856212,0
354,39.77307571281328,-105.03111644972843,39.77307571281328,-105.03111644972843,0
355,39.77301535086137,-105.02880551313115,39.77301535086137,-105.02880551313115,1
356,39.772961120563984,-105.02760707717788,39.772961120563984,-105.02760707717788,5
357,39.77294963779286,-105.02363746133004,39.77294963779286,-105.02363746133004,0
358,39.77292745616744,-105.0229101797739,39.77292745616744,-105.0229101797739,0
359,39.772942003003436,-105.02207475698145,39.772942003003436,-105.02207475698145,0
360,39.772930731035075,-105.02053677381215,39.772930731035075,-105.02053677381215,4
361,39.77294145746159,-105.01898710466598,39.77294145746159,-105.01898710466598,0
362,39.77293220853377,-105.0174420400737,39.77293220853377,-105.0174420400737,2
